繰上不可(×）,依頼日,品目コード,品名,入目,予定数量(㎏),納期,チケットＮＯ
2024-05-20 00:00:00,2024-04-17,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240527,
,2024-04-17,25422233000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟ-TL,12.12,2780,20240506,
,2024-04-17,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,7720,20240506,
2024-05-13 00:00:00,2024-04-17,25422532000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL,12.96,1940,20240518,
2024-05-13 00:00:00,2024-04-17,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,4059,20240518,
2024-05-13 00:00:00,2024-04-17,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240523,
2024-05-13 00:00:00,2024-04-17,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240520,
2024-05-13 00:00:00,2024-04-17,25427842000,加糖クリームDO,10.0,10500,20240518,
2024-05-13 00:00:00,2024-04-17,25427842000,加糖クリームDO,10.0,10500,20240518,
2024-05-20 00:00:00,2024-04-17,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,10500,20240525,
2024-05-13 00:00:00,2024-04-17,25459142000,ﾋﾟﾕｱﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟ 10K*,10.0,10500,20240518,
2024-05-13 00:00:00,2024-04-17,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240521,
,2024-04-17,25459942000,セレステホイップR,10.0,10500,20240520,
,2024-04-17,25459942000,セレステホイップR,10.0,10500,20240520,
,2024-04-17,25459942000,セレステホイップR,10.0,6200,20240520,
2024-05-13 00:00:00,2024-04-17,25459942000,セレステホイップR,10.0,10500,20240527,
2024-05-13 00:00:00,2024-04-17,25459942000,セレステホイップR,10.0,10500,20240527,
2024-05-13 00:00:00,2024-04-17,25459942000,セレステホイップR,10.0,6200,20240527,
2024-05-15 00:00:00,2024-04-17,25460932000,ﾋﾟｭｱﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟR,12.3,6000,20240525,
2024-05-13 00:00:00,2024-04-17,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240518,
2024-05-13 00:00:00,2024-04-17,26311533000,ﾌﾟﾗｲﾑEF(R),12.98,6000,20240518,
2024-05-13 00:00:00,2024-04-17,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240520,
2024-05-13 00:00:00,2024-04-17,26313542000,ﾎﾙﾝYK,10.0,11000,20240527,
2024-05-13 00:00:00,2024-04-17,26313542000,ﾎﾙﾝYK,10.0,6200,20240527,
2024-05-13 00:00:00,2024-04-17,26314442000,ビオラモイスト,10.0,10500,20240520,
2024-05-03 00:00:00,2024-04-17,26314542000,ホルンSP,10.0,6000,20240508,
2024-05-03 00:00:00,2024-04-17,26314742000,プライムFC,10.0,4000,20240508,
,2024-04-17,26315432000,フォーカスC(1L)*,13.32,6000,20240430,
2024-05-13 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240520,
2024-05-13 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240520,
2024-05-13 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240520,
2024-05-13 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240520,
2024-05-15 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240527,
2024-05-15 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240527,
2024-05-15 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240527,
2024-05-15 00:00:00,2024-04-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240527,
2024-05-20 00:00:00,2024-04-17,26330132000,ﾘｽｼﾞﾙｼ ﾎﾙﾝ,12.88,6000,20240525,
2024-05-03 00:00:00,2024-04-17,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240508,
2024-05-13 00:00:00,2024-04-17,26383342000,ﾂﾔﾀﾞｼﾊﾟﾝｺ-ﾄIII 10K,10.0,6040,20240524,
2024-05-03 00:00:00,2024-04-17,26383632000,ﾂﾔﾊﾟﾝｺ-ﾄ,12.12,3960,20240513,
,2024-04-17,26681442000,LAPANクリーム,10.0,4000,20240518,
2024-04-23 00:00:00,2024-04-17,25424633000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ,13.32,2670,20240423,
2024-04-23 00:00:00,2024-04-17,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,7830,20240423,
,2024-04-18,25458342000,セレステホイップ,10.0,10500,20240426,
2024-05-24 00:00:00,2024-04-22,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240524,
2024-05-24 00:00:00,2024-04-22,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240524,
,2024-04-22,26331743000,ﾎﾙﾝEX 10K,10.0,4000,20240506,
,2024-04-22,25461542000,フレシオホイップ,10.0,10500,20240511,
,2024-04-22,25461542000,フレシオホイップ,10.0,10500,20240511,
,2024-04-22,25461542000,フレシオホイップ,10.0,10500,20240525,
,2024-04-22,25461542000,フレシオホイップ,10.0,10500,20240525,
2024-05-07 00:00:00,2024-04-22,25416442000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL 10K,10.0,10500,20240507,
2024-05-08 00:00:00,2024-04-24,26383632000,ﾂﾔﾊﾟﾝｺ-ﾄ,12.12,3960,20240508,
,2024-04-30,26331743000,ﾎﾙﾝEX 10K,10.0,4000,20240521,
2024-05-10 00:00:00,2024-04-30,26384642000,MILK-EM-1,10.0,6204,20240510,
2024-05-27 00:00:00,2024-04-30,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240527,
2024-05-27 00:00:00,2024-04-30,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240527,
2024-05-17 00:00:00,2024-04-30,25460251000,NDC CCA-2 LS DMA,190.0,10390,20240517,
,2024-05-02,25460142000,ＴＡホイップ,10.0,10500,20240520,
2024-05-20 00:00:00,2024-05-08,25411543000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV35RN,10.0,10500,20240522,
2024-05-22 00:00:00,2024-05-08,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,10500,20240531,
,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240523,
,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240523,
2024-05-22 00:00:00,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240531,
2024-05-22 00:00:00,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240531,
2024-05-27 00:00:00,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240603,
2024-05-27 00:00:00,2024-05-08,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240603,
2024-05-22 00:00:00,2024-05-08,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240531,
,2024-05-08,25416442000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL 10K,10.0,10500,20240522,
,2024-05-08,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240531,
,2024-05-08,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240531,
2024-05-22 00:00:00,2024-05-08,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240603,
2024-05-22 00:00:00,2024-05-08,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240603,
2024-05-20 00:00:00,2024-05-08,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,10500,20240525,
,2024-05-08,25422532000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL,12.96,2590,20240518,
,2024-05-08,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,3410,20240518,
2024-05-22 00:00:00,2024-05-08,25424633000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ,13.32,2660,20240527,
2024-05-22 00:00:00,2024-05-08,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,7840,20240527,
,2024-05-08,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240531,
,2024-05-08,25426132000,ﾘｽﾎｲﾂﾌﾟ19,12.01,5000,20240522,
,2024-05-08,25427842000,加糖クリームDO,10.0,10500,20240527,
,2024-05-08,25427842000,加糖クリームDO,10.0,10500,20240527,
2024-05-22 00:00:00,2024-05-08,25427842000,加糖クリームDO,10.0,10500,20240603,
2024-05-22 00:00:00,2024-05-08,25427842000,加糖クリームDO,10.0,10500,20240603,
2024-05-25 00:00:00,2024-05-08,25431442000,ﾊｲｸﾘｰﾑ39,10.0,6000,20240531,
2024-05-22 00:00:00,2024-05-08,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240531,
,2024-05-08,25459942000,セレステホイップR,10.0,6200,20240527,
,2024-05-08,25459942000,セレステホイップR,10.0,10500,20240527,
,2024-05-08,25459942000,セレステホイップR,10.0,10500,20240527,
2024-05-22 00:00:00,2024-05-08,25459942000,セレステホイップR,10.0,6200,20240603,
2024-05-22 00:00:00,2024-05-08,25459942000,セレステホイップR,10.0,10500,20240603,
2024-05-22 00:00:00,2024-05-08,25459942000,セレステホイップR,10.0,10500,20240603,
2024-05-22 00:00:00,2024-05-08,25460932000,ﾋﾟｭｱﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟR,12.3,6000,20240531,
2024-05-22 00:00:00,2024-05-08,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240527,
2024-05-27 00:00:00,2024-05-08,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240603,
2024-05-22 00:00:00,2024-05-08,26315142000,ﾌﾟﾗｲﾑF,10.0,6000,20240531,
2024-05-27 00:00:00,2024-05-08,26315432000,フォーカスC(1L)*,13.32,6000,20240603,
2024-05-22 00:00:00,2024-05-08,26315442000,フォーカスC(15ｋ),15.0,5000,20240527,
,2024-05-08,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240603,
,2024-05-08,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240603,
,2024-05-08,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240603,
,2024-05-08,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240603,
2024-05-22 00:00:00,2024-05-08,26383342000,ﾂﾔﾀﾞｼﾊﾟﾝｺ-ﾄIII 10K,10.0,6040,20240603,
,2024-05-09,25414332000,ｸﾚ-ﾑ ﾄﾞ ﾒﾗﾝｼﾞｴ,12.3,6000,20240531,
2024-05-23 00:00:00,2024-05-09,26331743000,ﾎﾙﾝEX 10K,10.0,4000,20240527,
,2024-05-09,25419242000,ｱｲﾈｽﾎｲﾂﾌﾟ(ﾄｶﾁﾐﾙｸ),10.0,4000,20240531,
,2024-05-10,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240521,
,2024-05-10,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240521,
,2024-05-10,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240531,
,2024-05-10,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240531,
2024-06-03 00:00:00,2024-05-13,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240606,
,2024-05-14,25460142000,ＴＡホイップ,10.0,10500,20240527,
,2024-05-14,25458342000,セレステホイップ,10.0,10500,20240521,
,2024-05-15,25460642000,ラショルホイップ,10.0,10500,20240524,
,2024-05-15,25460642000,ラショルホイップ,10.0,10500,20240524,
,2024-05-15,25460642000,ラショルホイップ,10.0,10500,20240610,
,2024-05-15,25460642000,ラショルホイップ,10.0,10500,20240610,
2024-05-30 00:00:00,2024-05-15,26331743000,ﾎﾙﾝEX 10K,10.0,4000,20240603,
2024-05-29 00:00:00,2024-05-15,25417842000,ﾘｽﾎｲﾂﾌﾟV335,10.0,10500,20240603,
2024-06-01 00:00:00,2024-05-16,26315142000,ﾌﾟﾗｲﾑF,10.0,6000,20240607,
2024-05-20 00:00:00,2024-05-16,25411543000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV35RN,10.0,8000,20240520,
2024-06-07 00:00:00,2024-05-17,25407942000,ｴｰｽﾎｲｯﾌﾟV45(10K),10.0,6000,20240613,
,2024-05-17,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,9000,20240531,
,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240610,
,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240610,
2024-06-10 00:00:00,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240617,
2024-06-10 00:00:00,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240617,
2024-06-10 00:00:00,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240617,
2024-06-10 00:00:00,2024-05-17,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240617,
,2024-05-17,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240605,
,2024-05-17,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240610,
2024-06-10 00:00:00,2024-05-17,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240615,
,2024-05-17,25416432000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL,12.12,10500,20240606,
2024-06-10 00:00:00,2024-05-17,25416442000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL 10K,10.0,10500,20240617,
,2024-05-17,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240610,
,2024-05-17,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240610,
2024-06-10 00:00:00,2024-05-17,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240617,
2024-06-10 00:00:00,2024-05-17,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240617,
,2024-05-17,25422233000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟ-TL,12.12,2420,20240603,
,2024-05-17,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,8080,20240603,
2024-06-10 00:00:00,2024-05-17,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,6000,20240617,
2024-06-07 00:00:00,2024-05-17,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240612,
,2024-05-17,25490442000,カスタードホイップDO-2,10.0,7000,20240525,
2024-05-26 00:00:00,2024-05-17,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240531,
2024-06-07 00:00:00,2024-05-17,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240617,
2024-06-07 00:00:00,2024-05-17,25427842000,加糖クリームDO,10.0,10500,20240615,
2024-06-07 00:00:00,2024-05-17,25427842000,加糖クリームDO,10.0,10500,20240615,
2024-06-10 00:00:00,2024-05-17,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,10500,20240617,
,2024-05-17,25459142000,ﾋﾟﾕｱﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟ 10K*,10.0,10500,20240605,
2024-06-07 00:00:00,2024-05-17,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240617,
2024-06-07 00:00:00,2024-05-17,25459942000,セレステホイップR,10.0,10500,20240617,
2024-06-07 00:00:00,2024-05-17,25459942000,セレステホイップR,10.0,10500,20240617,
2024-06-07 00:00:00,2024-05-17,25459942000,セレステホイップR,10.0,6200,20240617,
2024-06-10 00:00:00,2024-05-17,25493643000,ｴｰｽﾎｲｯﾌﾟV38 10K,10.0,10500,20240615,
,2024-05-17,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240606,
2024-06-07 00:00:00,2024-05-17,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240613,
,2024-05-17,26311533000,ﾌﾟﾗｲﾑEF(R),12.98,6000,20240610,
,2024-05-17,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240607,
2024-06-10 00:00:00,2024-05-17,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240617,
,2024-05-17,26312842000,ﾎﾙﾝｴｸｾﾙ,10.0,6000,20240610,
,2024-05-17,26313542000,ﾎﾙﾝYK,10.0,11000,20240615,
,2024-05-17,26313542000,ﾎﾙﾝYK,10.0,6200,20240615,
,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240612,
,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240612,
,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240612,
,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240612,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
2024-06-10 00:00:00,2024-05-17,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240618,
,2024-05-17,26330142000,ﾎﾙﾝ 10K ｼﾖ-ﾘ-,10.0,10500,20240606,
2024-06-03 00:00:00,2024-05-17,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240608,
2024-06-12 00:00:00,2024-05-17,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,10500,20240612,
2024-05-24 00:00:00,2024-05-20,25490442000,カスタードホイップDO-2,10.0,7000,20240524,
2024-06-10 00:00:00,2024-05-20,25431442000,ﾊｲｸﾘｰﾑ39,10.0,6000,20240615,
,2024-05-22,25442342000,ハイクリームPN,10.0,10500,20240531,
,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240607,
,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240607,
2024-06-16 00:00:00,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240621,
2024-06-16 00:00:00,2024-05-22,25461542000,フレシオホイップ,10.0,10500,20240621,
2024-05-23 00:00:00,2024-05-22,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,2000,20240523,
2024-05-23 00:00:00,2024-05-22,25424943000,ｴｰｽﾎｲｯﾌﾟ19(10K),10.0,4000,20240523,
2024-05-28 00:00:00,2024-05-24,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,7170,20240528,
2024-05-28 00:00:00,2024-05-24,25424633000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ,13.32,3330,20240528,
