繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_rate/hr,SP_time_taken,SV_rate/hr,SV_time_taken,slot,ライン,備考,流速,生産日,順番
,,25294121810,15.0,12700,2024-05-16,,ｽﾃｲﾔ-ｽﾍﾟｼﾔﾙ(SS),,,,,,,,,〇,,,,準高,,,×,,2024-05-16,×,"6,000",0.0,"6,500",118.0,,,ｽﾃｲﾔｰｼﾘｰｽﾞ計画順番 ； STｼｮｰﾄ → ｽﾃｲﾔｰﾃﾞﾗｯｸｽK → ｽﾃｲﾔｰｽﾍﾟｼｬﾙ/ｱｺﾙﾄ → ｽﾃｲﾔｰSA,,,
,,25303521000,10.0,4000,2024-03-30,,ﾄﾞ-ﾅﾂｵｲﾙ-IT,,,,,,,,,,,,,,,,×,,2024-03-29,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25303521000,10.0,4000,2024-04-06,,ﾄﾞ-ﾅﾂｵｲﾙ-IT,,,,,,,,,,,,,,,,×,,2024-04-05,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25303521000,10.0,4000,2024-04-11,,ﾄﾞ-ﾅﾂｵｲﾙ-IT,,,,,,,,,,,,,,,,×,,2024-04-11,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25303521000,10.0,4000,2024-05-13,,ﾄﾞ-ﾅﾂｵｲﾙ-IT,,,,,,,,,,,,,,,,×,,2024-05-13,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25308522830,19.2,12700,2024-03-30,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-03-29,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-04-13,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-04-12,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-04-25,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-04-25,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-04-24,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-04-24,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-05-07,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-05-07,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-05-13,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-05-27,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25308522830,19.2,12700,2024-06-06,,LTｼｮｰﾄﾆﾝｸﾞ(19.2K)(S),,,,,,,,,,,,,,,,×,,2024-06-06,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25761221000,15.0,10000,2024-04-13,,ﾌｱﾝﾄﾑ950N,,,,,,,,,,,,,,,,×,,2024-04-12,○,-,0.0,"7,500",80.0,,,,,,
,,25800421830,15.0,12700,2024-04-03,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-04-03,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25800421830,15.0,12700,2024-03-30,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-03-29,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25800421830,15.0,12700,2024-04-22,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-04-22,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25800421830,15.0,12700,2024-05-13,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-05-13,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25800421830,15.0,12700,2024-05-14,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-05-14,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25800421830,15.0,12700,2024-06-10,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(S),,,,,,,,〇,,,,,,,,×,,2024-06-10,×,"6,000",0.0,"8,000",96.0,,,副原料無添,,,
,,26713812000,15.0,6100,2024-04-15,,ｱｳﾄﾊﾞﾂｸｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-04-15,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26713812000,15.0,6100,2024-05-13,,ｱｳﾄﾊﾞﾂｸｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26713812000,15.0,6100,2024-06-17,,ｱｳﾄﾊﾞﾂｸｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,100",60.0,"7,500",0.0,,,,,,
,,25259011750,15.0,6100,2024-04-17,,ﾌﾗｲｵｲﾙY(15K)(Y-10),,,,,,,,,,,,,,,,×,,2024-04-17,×,"6,000",61.0,"7,500",0.0,,,,,,
,,25259011750,15.0,6100,2024-05-27,,ﾌﾗｲｵｲﾙY(15K)(Y-10),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",61.0,"7,500",0.0,,,,,,
,,25259011750,15.0,6100,2024-06-10,,ﾌﾗｲｵｲﾙY(15K)(Y-10),,,,,,,,,,,,,,,,×,,2024-06-10,×,"6,000",61.0,"7,500",0.0,,,,,,
,,25804821000,15.0,12700,2024-03-11,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-03-08,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-03-25,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-03-22,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-04-06,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-04-05,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-04-13,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-04-12,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-04-22,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-04-19,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-04-30,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-04-29,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,12700,2024-05-07,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-05-06,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,25400,2024-05-13,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-05-10,×,"6,200",0.0,"8,000",191.0,,,,,,
,,25804821000,15.0,12700,2024-05-20,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-05-17,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804821000,15.0,25400,2024-05-27,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"6,200",0.0,"8,000",191.0,,,,,,
,,25804821000,15.0,12700,2024-06-10,,MB-ｻﾝﾄﾞｼｮｰﾄDX-TL(H),,,,,,,,,,,〇,,,,,×,,2024-06-07,×,"6,200",0.0,"8,000",96.0,,,,,,
,,25804121000,16.5,12700,2024-04-15,,MB-BSｸﾘ-ﾑ-3(16.5K),,,,,,,,,,,,,,,,×,,2024-04-15,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25804121000,16.5,12700,2024-04-22,,MB-BSｸﾘ-ﾑ-3(16.5K),,,,,,,,,,,,,,,,×,,2024-04-22,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25804121000,16.5,12700,2024-05-21,,MB-BSｸﾘ-ﾑ-3(16.5K),,,,,,,,,,,,,,,,×,,2024-05-21,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25804222000,15.0,10000,2024-03-25,,MB-G100G-3(15K),,,,,,,,,,,,,,,,×,,2024-03-25,○,-,0.0,"8,000",75.0,,,,,,
,,25804222000,15.0,10000,2024-04-07,,MB-G100G-3(15K),,,,,,,,,,,,,,,,×,,2024-04-05,○,-,0.0,"8,000",75.0,,,,,,
,,25719721830,15.0,4000,2024-03-26,,ﾊｲﾌｴ-ﾄﾞ(S),,,,,,,,,,,,,,,,×,,2024-03-26,×,"6,000",0.0,"8,000",30.0,,,,,,
,,25710021000,15.0,12700,2024-04-06,,RMB-FPｼｮｰﾄLT2(15K),,,,,,,,,,,〇,,,,,×,,2024-04-05,×,"6,000",0.0,8000,96.0,,,,,,
,,25710021000,15.0,12700,2024-04-20,,RMB-FPｼｮｰﾄLT2(15K),,,,,,,,,,,〇,,,,,×,,2024-04-19,×,"6,000",0.0,8000,96.0,,,,,,
,,25710021000,15.0,12700,2024-04-25,,RMB-FPｼｮｰﾄLT2(15K),,,,,,,,,,,〇,,,,,×,,2024-04-24,×,"6,000",0.0,8000,96.0,,,,,,
,,25710021000,15.0,12700,2024-05-27,,RMB-FPｼｮｰﾄLT2(15K),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"6,000",0.0,8000,96.0,,,,,,
,,25710021000,15.0,12700,2024-05-25,,RMB-FPｼｮｰﾄLT2(15K),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"6,000",0.0,8000,96.0,,,,,,
,,25240621870,15.0,4000,2024-03-30,,ﾁｴｽﾀ-77KA (H),,,,,,,,,,,〇,,,,,×,,2024-03-29,×,"6,000",0.0,"8,000",30.0,,,,,,
,,25240621870,15.0,4000,2024-04-03,,ﾁｴｽﾀ-77KA (H),,,,,,,,,,,〇,,,,,×,,2024-04-02,×,"6,000",0.0,"8,000",30.0,,,,,,
,,25212711000,15.0,4000,2024-03-20,,ﾓ-ｾﾞﾙｿﾌﾄ-TL,,,,,,,,,,,〇,,準高,,,×,,2024-03-19,×,"4,200",58.0,"7,500",0.0,,,,,,
,,25212711000,15.0,6000,2024-04-16,,ﾓ-ｾﾞﾙｿﾌﾄ-TL,,,,,,,,,,,〇,,準高,,,×,,2024-04-15,×,"4,200",86.0,"7,500",0.0,,,,,,
,,24151121000,15.0,10000,2024-04-06,,ﾍﾂﾄ41ﾟC,,,,,,,,,,,,,,,,×,,2024-04-05,×,"6,000",0.0,"8,000",75.0,,,,,,
,,24151121000,15.0,10000,2024-04-04,,ﾍﾂﾄ41ﾟC,,,,,,,,,,,,,,,,×,,2024-04-04,×,"6,000",0.0,"8,000",75.0,,,,,,
,,25330311000,15.0,6000,2024-03-23,,ｼﾞｪﾈｼｽL,,,,,,,,,〇,,,,,,,×,,2024-03-22,×,"6,400",57.0,"7,500",0.0,,,副原料多い｡3回洗い,,,
,,25330311000,15.0,6000,2024-03-22,,ｼﾞｪﾈｼｽL,,,,,,,,,〇,,,,,,,×,,2024-03-22,×,"6,400",57.0,"7,500",0.0,,,副原料多い｡3回洗い,,,
,,25330311000,15.0,3000,2024-04-30,,ｼﾞｪﾈｼｽL,,,,,,,,,〇,,,,,,,×,,2024-04-30,×,"6,400",29.0,"7,500",0.0,,,副原料多い｡3回洗い,,,
,,25330311000,15.0,6000,2024-05-27,,ｼﾞｪﾈｼｽL,,,,,,,,,〇,,,,,,,×,,2024-05-27,×,"6,400",57.0,"7,500",0.0,,,副原料多い｡3回洗い,,,
,,25566512000,15.0,3000,2024-03-23,,ｸﾗｳﾝﾗｰﾄﾞ#600,,,,,,,,,,,,,,,,×,,2024-03-22,×,"6,200",30.0,"7,500",0.0,,,,,,
,,25566512000,15.0,3000,2024-05-27,,ｸﾗｳﾝﾗｰﾄﾞ#600,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,200",30.0,"7,500",0.0,,,,,,
,,25800111000,16.0,6000,2024-04-13,,MB-SBｵｲﾙNTV(缶),,,,,,,,,,,,,,,,×,,2024-04-12,×,"5,800",63.0,"8,000",0.0,,,,,,
,,25224321060,15.0,12700,2024-04-10,,PVｼｮｰﾄ(B) (6),,,,,,,,,,,,,,,,×,,2024-04-10,×,"5,400",0.0,"7,500",102.0,,,,,,
,,25224321060,15.0,12700,2024-05-27,,PVｼｮｰﾄ(B) (6),,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,400",0.0,"7,500",102.0,,,,,,
,,25224321060,15.0,12700,2024-06-06,,PVｼｮｰﾄ(B) (6),,,,,,,,,,,,,,,,×,,2024-06-06,×,"5,400",0.0,"7,500",102.0,,,,,,
,,25222122040,15.0,5000,2024-04-03,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ(4),,,,,,,,,,,,,,,,×,,2024-04-03,×,"5,100",0.0,"8,000",38.0,,,,,,
,,25222122040,15.0,4000,2024-04-08,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ(4),,,,,,,,,,,,,,,,×,,2024-04-08,×,"5,100",0.0,"8,000",30.0,,,,,,
,,25278021870,15.0,12700,2024-04-20,,ﾊｲDXﾌｱﾂﾄ(H),,,,,,,,,〇,,〇,,,,,×,,2024-04-19,×,"5,800",0.0,"8,000",96.0,,,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,,,
,,25278021870,15.0,12700,2024-04-15,,ﾊｲDXﾌｱﾂﾄ(H),,,,,,,,,〇,,〇,,,,,×,,2024-04-12,×,"5,800",0.0,"8,000",96.0,,,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,,,
,,25278021870,15.0,12700,2024-05-13,,ﾊｲDXﾌｱﾂﾄ(H),,,,,,,,,〇,,〇,,,,,×,,2024-05-10,×,"5,800",0.0,"8,000",96.0,,,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,,,
,,25278021870,15.0,12700,2024-06-10,,ﾊｲDXﾌｱﾂﾄ(H),,,,,,,,,〇,,〇,,,,,×,,2024-06-07,×,"5,800",0.0,"8,000",96.0,,,ﾊｲDXﾌｧｯﾄ→ｻﾝﾄﾞｸﾘｰﾑMTR→ﾏｲﾙﾄﾞﾌｧｯﾄDXの順で連続可能｡,,,
,,25352121000,10.0,4000,2024-04-20,,ｱｸｼｱ-R,,,,,,,,,,,,,,,,×,,2024-04-19,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25352121000,10.0,4000,2024-04-15,,ｱｸｼｱ-R,,,,,,,,,,,,,,,,×,,2024-04-15,×,"5,400",0.0,"5,400",45.0,,,,,,
,,25711121380,15.0,12700,2024-04-10,,ﾓ-ｾﾞﾙBU(38℃),,,,,,,,,,,,,低,,,×,,2024-04-10,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25711121380,15.0,12700,2024-05-13,,ﾓ-ｾﾞﾙBU(38℃),,,,,,,,,,,,,低,,,×,,2024-05-13,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25711121380,15.0,6000,2024-05-20,,ﾓ-ｾﾞﾙBU(38℃),,,,,,,,,,,,,低,,,×,,2024-05-20,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25711121380,15.0,12700,2024-06-10,,ﾓ-ｾﾞﾙBU(38℃),,,,,,,,,,,,,低,,,×,,2024-06-10,×,"6,000",0.0,"8,000",96.0,,,,,,
,,26631411000,15.0,6100,2024-04-08,,ｺﾞ-ﾙﾄﾞﾘﾝｸﾞ NO.300,,,,,,,,,,,,,,,,×,,2024-04-08,×,"6,200",60.0,"7,500",0.0,,,,,,
,,26631411000,15.0,6100,2024-05-13,,ｺﾞ-ﾙﾄﾞﾘﾝｸﾞ NO.300,,,,,,,,,,,,,,,,×,,2024-05-13,×,"6,200",60.0,"7,500",0.0,,,,,,
,,26631411000,15.0,6100,2024-06-17,,ｺﾞ-ﾙﾄﾞﾘﾝｸﾞ NO.300,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,200",60.0,"7,500",0.0,,,,,,
,,26631411000,15.0,6100,2024-06-07,,ｺﾞ-ﾙﾄﾞﾘﾝｸﾞ NO.300,,,,,,,,,,,,,,,,×,,2024-06-07,×,"6,200",60.0,"7,500",0.0,,,,,,
,,25222122050,15.0,5000,2024-04-02,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ(5),,,,,,,,,,,,,,,,×,,2024-04-02,×,"5,100",0.0,"8,000",38.0,,,,,,
,,348657ZT,15.0,3000,2024-04-09,,ｱﾃﾞｶﾙｰﾌﾞN-TL,,,,,,,,,,,,,,,,,,2024-04-09,×,-,0.0,7500,0.0,,,,,,
,,348657ZT,15.0,3000,2024-05-07,,ｱﾃﾞｶﾙｰﾌﾞN-TL,,,,,,,,,,,,,,,,,,2024-05-07,×,-,0.0,7500,0.0,,,,,,
,,25270421830,15.0,6000,2024-05-06,,MBｼｮｰﾄN(S),,,,,,,,〇,,,,,,,,×,,2024-05-06,×,"6,000",0.0,"8,000",45.0,,,副原料無添,,,
,,25223325020,10.0,4000,2024-04-30,,ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,〇,,,,,,,,×,,2024-04-30,×,"5,400",0.0,"5,400",45.0,,,初回限定,,,
,,25245322870,15.0,12700,2024-04-30,,ｲﾄｳCC-NT(H),,,,,,,,,,,,,,,,×,,2024-04-30,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25262121040,15.0,6000,2024-04-24,,MTｼｮｰﾄPV(4),,,,,,,,〇,,,,,,,,×,,2024-04-24,×,"5,000",0.0,"8,000",45.0,,,副原料無添,,,
,,25262121050,15.0,12700,2024-05-13,,MTｼｮｰﾄPV(5),,,,,,,,〇,,,,,,,,×,,2024-05-13,×,"5,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25262121050,15.0,12700,2024-05-17,,MTｼｮｰﾄPV(5),,,,,,,,〇,,,,,,,,×,,2024-05-17,×,"5,000",0.0,"8,000",96.0,,,副原料無添,,,
,,25262121050,15.0,12700,2024-05-27,,MTｼｮｰﾄPV(5),,,,,,,,〇,,,,,,,,×,,2024-05-27,×,"5,000",0.0,"8,000",96.0,,,副原料無添,,,
,,26631111060,15.0,12200,2024-05-07,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-05-07,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111060,15.0,12200,2024-05-11,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-05-10,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111060,15.0,12200,2024-05-16,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-05-16,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111060,15.0,12200,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-05-20,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111060,15.0,12200,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",122.0,"7,500",0.0,,,,,,
,,25213124050,12.7,4000,2024-05-14,,ﾁｴｽﾀ- 88(12.7K)(5),,,,,,,,,,,〇,,,,,×,,2024-05-13,×,"6,000",0.0,"6,800",36.0,,,,,,
,,25245322000,15.0,12700,2024-04-30,,ｲﾄｳCC-NT,,,,,,,,,,,,,,,,×,,2024-04-30,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25245322000,15.0,12700,2024-05-20,,ｲﾄｳCC-NT,,,,,,,,,,,,,,,,×,,2024-05-20,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25245322000,15.0,12700,2024-05-27,,ｲﾄｳCC-NT,,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,000",0.0,"8,000",96.0,,,,,,
,,25299921050,15.0,12700,2024-05-20,,PVｼｮｰﾄ(B)-AK(5),,,,,,,,,,,,,,,,×,,2024-05-20,×,"5,100",0.0,"8,000",96.0,,,,,,
,,25299921050,15.0,6000,2024-05-27,,PVｼｮｰﾄ(B)-AK(5),,,,,,,,,,,,,,,,×,,2024-05-27,×,"5,100",0.0,"8,000",45.0,,,,,,
,,25299921050,15.0,12700,2024-06-10,,PVｼｮｰﾄ(B)-AK(5),,,,,,,,,,,,,,,,×,,2024-06-10,×,"5,100",0.0,"8,000",96.0,,,,,,
,,25117722850,15.0,6000,2024-05-27,,ﾌﾟﾚﾐｱﾑｼｮｰﾄ-ADF(H),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25117722850,15.0,6000,2024-06-06,,ﾌﾟﾚﾐｱﾑｼｮｰﾄ-ADF(H),,,,,,,,,,,,,,,,×,,2024-06-06,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25132325870,10.0,12700,2024-05-27,,ﾌﾟﾚﾐｱﾑｼｮｰﾄCF 10K(H),,,,,,,,〇,,,,,,,,×,,2024-05-27,×,"5,400",0.0,"5,400",142.0,,,副原料無添,,,
,,25132325870,10.0,12700,2024-06-06,,ﾌﾟﾚﾐｱﾑｼｮｰﾄCF 10K(H),,,,,,,,〇,,,,,,,,×,,2024-06-06,×,"5,400",0.0,"5,400",142.0,,,副原料無添,,,
,,25764721000,15.0,6000,2024-05-27,,ﾌｧﾝﾄﾑBT2,,,,,,,,,,,,,,,,×,,2024-05-27,○,-,0.0,"7,500",48.0,,,,,,
,,26632521030,15.0,6000,2024-05-27,,ｸﾗｳﾝ ﾗ-ﾄﾞ#300(ﾀﾞﾝ),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25325822000,15.0,6000,2024-05-27,,ﾃﾞﾘﾌﾟﾗﾝﾂ ｺｸﾌｱﾂﾄ,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"7,000",52.0,,,翌日､IC-NKの生産を必ず組む,,,
,,25325822000,15.0,4000,2024-05-27,,ﾃﾞﾘﾌﾟﾗﾝﾂ ｺｸﾌｱﾂﾄ,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",0.0,"7,000",35.0,,,翌日､IC-NKの生産を必ず組む,,,
,,25213221850,15.0,4000,2024-06-11,,ﾁｴｽﾀ-77(H),,,,,,,,,,,〇,,,,,×,,2024-06-10,×,"6,000",0.0,"8,000",30.0,,,,,,
,,26631111070,15.0,12200,2024-06-10,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-06-10,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111070,15.0,12200,2024-06-17,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-06-17,×,"6,000",122.0,"7,500",0.0,,,,,,
